job_id,n,q,lattice_t,beta,seed,level,status,terminal,terminal_reason,point_count,nonzero_sign_orbits,log_measured_points,predicted_log_n,ratio,log_ratio,nodes,seconds,enumeration_seconds_total,fixed_radius,solution_budget,solution_budget_reached,evaluator_strategy,predicted_bottleneck_k,predicted_bottleneck_log_n,detail,original_status
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,1,ok,False,,5,2,1.6094379124341003,1.7434052750629778,0.8746186093896634,-0.13396736262887754,2,1.5e-05,2.6e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,2,ok,False,,23,11,3.1354942159291497,3.166220569956044,0.9697409024641259,-0.030726354026894498,14,8e-06,6.7e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,3,ok,False,,79,39,4.3694478524670215,4.410652241875936,0.9596329710863497,-0.041204389408914466,53,1.6e-05,0.000103,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,4,ok,False,,239,119,5.476463551931511,5.550952549986317,0.9282176862029187,-0.07448899805480558,172,0.000106,0.00023,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,5,ok,False,,691,345,6.53813982376767,6.569601102207239,0.9690284780220597,-0.031461278439568474,517,0.00012,0.000371,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,6,ok,False,,1705,852,7.4413203897176174,7.446081613937357,0.9952500924407855,-0.004761224219739901,1369,0.000376,0.000764,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,7,ok,False,,3751,1875,8.229777750081887,8.220399671285826,1.009422190764352,0.009378078796061118,3244,0.000834,0.001624,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,8,ok,False,,7299,3649,8.895492631451633,8.892239989071031,1.0032579379618172,0.0032526423806018556,6893,0.001795,0.00345,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,9,ok,False,,13385,6692,9.501889955954454,9.503283711128788,0.9986072156513256,-0.0013937551743339327,13585,0.00352,0.007007,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,10,ok,False,,21955,10977,9.996750182995818,9.99513840079091,1.0016130818239861,0.0016117822049075414,24562,0.006336,0.013379,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,11,ok,False,,33933,16966,10.432143271199491,10.428223478051743,1.003927485584545,0.003919793147748152,24572,0.011289,0.024727,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,12,ok,False,,48221,24110,10.783549889802996,10.784217757945468,0.9993323548318143,-0.0006678681424716615,41539,0.021317,0.046113,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,13,ok,False,,63545,31772,11.05950359531617,11.062167497982704,0.9973396423735955,-0.002663902666533602,65650,0.030407,0.0766,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,14,ok,False,,82311,41155,11.318260035084968,11.323360949980684,0.9949120726784508,-0.005100914895715292,97423,0.046929,0.123614,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,15,ok,False,,96207,48103,11.474257399079313,11.477434802449837,0.9968276392333565,-0.003177403370523635,138579,0.067036,0.190729,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,16,ok,False,,106473,53236,11.575646710862943,11.577839706006264,0.9978094077137223,-0.0021929951433214967,186683,0.073197,0.264009,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,17,ok,False,,121911,60955,11.711046549298086,11.710144995450557,1.0009019603693565,0.0009015538475285467,239920,0.08288,0.346957,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,18,ok,False,,124257,62128,11.730107280400118,11.72739593957898,1.0027150198299264,0.0027113408211381085,300876,0.090449,0.437491,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,19,ok,False,,120819,60409,11.702048836883112,11.695971991735732,1.0060953466287454,0.006076845147379828,363005,0.091006,0.528578,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,20,ok,False,,109373,54686,11.602519337778444,11.600364265308485,1.0021573963076809,0.0021550724699590518,423415,0.083221,0.611864,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,21,ok,False,,96779,48389,11.480185307580555,11.485691240102508,0.9945091973437731,-0.005505932521952417,478102,0.095326,0.707266,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,22,ok,False,,81257,40628,11.305372250327109,11.305941943465122,0.9994304691063112,-0.0005696931380132497,526492,0.06738,0.774715,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,23,ok,False,,64827,32413,11.079477462225583,11.083507278644873,0.9959782923948951,-0.004029816419290455,567121,0.062097,0.836897,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,24,ok,False,,47469,23734,10.767832145387093,10.778265419851724,0.9896209633534967,-0.010433274464631381,599535,0.041641,0.878628,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,25,ok,False,,34135,17067,10.438078529852381,10.449304521991934,0.9888367841817839,-0.011225992139552332,623270,0.033119,0.911831,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,26,ok,False,,23367,11683,10.059080049588058,10.06301193607133,0.9960758332613523,-0.003931886483272251,640338,0.02888,0.940791,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,27,ok,False,,15429,7714,9.644004134443026,9.639701426031245,1.004311978352135,0.004302708411781708,652022,0.020922,0.961782,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,28,ok,False,,9099,4549,9.11591979635669,9.12280166113257,0.9931417610279216,-0.006881864775879265,659737,0.015542,0.977391,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,29,ok,False,,5437,2718,8.600982717145921,8.606856855774804,0.9941430803912977,-0.0058741386288829744,664287,0.012633,0.990112,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,30,ok,False,,3163,1581,8.059276223305648,8.034546973331256,1.0250375540065573,0.024729249974392076,667006,0.011311,1.001501,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,31,ok,False,,1665,832,7.417580402414544,7.399846862691952,1.017891712542784,0.017733539722592617,668588,0.010441,1.012009,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,32,ok,False,,825,412,6.715383386334681,6.702028716216674,1.0134442420152252,0.01335467011800695,669421,0.010012,1.022085,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,33,ok,False,,401,200,5.993961427306569,5.995764590722644,0.9981984613063849,-0.0018031634160742271,669834,0.009617,1.031758,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,34,ok,False,,177,88,5.176149732573829,5.218478422707847,0.9585546613269331,-0.042328690134017855,670035,0.009621,1.041427,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,35,ok,False,,93,46,4.532599493153256,4.433292903894952,1.1044048463215315,0.09930658925830471,670124,0.009396,1.050879,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,36,ok,False,,51,25,3.9318256327243257,3.624328600702711,1.3600167719955878,0.3074970320216148,670171,0.009462,1.060367,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,37,ok,False,,19,9,2.9444389791664403,2.7547085554898345,1.2089236565316281,0.18973042367660575,670197,0.009399,1.069802,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,38,ok,False,,9,4,2.1972245773362196,1.8560217746122305,1.4066384820531745,0.34120280272398906,670207,0.009445,1.079289,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,39,ok,False,,3,1,1.0986122886681098,0.930425353297899,1.183157764011107,0.1681869353702108,670212,0.009346,1.088671,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=0,40,11,20,14,0,40,ok,True,rank_complete,5,2,1.6094379124341003,-7.105427357601002e-15,5.000000000000035,1.6094379124341074,670214,0.009422,1.098124,True,10000000,False,FIRST_N_SOLUTIONS,18,11.72739593957898,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,1,ok,False,,5,2,1.6094379124341003,1.6463272678424992,0.9637827668004728,-0.03688935540839888,2,1.3e-05,2.4e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,2,ok,False,,23,11,3.1354942159291497,3.1310723852608464,1.0044316213871807,0.0044218306683032615,14,7e-06,6.1e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,3,ok,False,,75,37,4.31748811353631,4.386698870208759,0.9331299959797718,-0.06921075667244914,51,1.5e-05,9.8e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,4,ok,False,,237,118,5.4680601411351315,5.526162529029193,0.943553334052054,-0.058102387894061636,169,9.6e-05,0.000211,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,5,ok,False,,667,333,6.502790045915623,6.539207404250435,0.9642377768192277,-0.036417358334811745,502,0.000122,0.000353,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,6,ok,False,,1679,839,7.425953657077541,7.433634247583539,0.9923488298591512,-0.0076805905059984525,1341,0.000364,0.000736,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,7,ok,False,,3849,1924,8.255568653283746,8.259498423433826,0.9960779412919308,-0.003929770150080003,3265,0.00083,0.001586,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,8,ok,False,,7987,3993,8.985570498917388,8.993351381398337,0.9922493102257584,-0.007780882480949103,7258,0.001905,0.003517,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,9,ok,False,,15019,7509,9.61707134520558,9.6209710491216,0.9961078900546774,-0.003899703916019348,14767,0.003981,0.007535,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,10,ok,False,,25383,12691,10.141834937592611,10.139538445920056,1.002299130629283,0.0022964916725545237,27458,0.008017,0.015599,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,11,ok,False,,41497,20748,10.633376414449176,10.632579914203635,1.000796817536096,0.0007965002455403436,27468,0.015095,0.030741,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,12,ok,False,,60583,30291,11.011769604649245,11.012214070853723,0.9995556325559934,-0.00044446620447757823,48217,0.028163,0.058968,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,13,ok,False,,85091,42545,11.351476551036857,11.352214920646157,0.9992619029184607,-0.0007383696092997383,78509,0.044064,0.103104,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,14,ok,False,,111921,55960,11.625548544252984,11.625122068392729,1.0004265668140144,0.00042647586025523765,121055,0.068684,0.171871,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,15,ok,False,,139393,69696,11.8450525608397,11.843989961517472,1.0010631640809078,0.001062599322228408,177016,0.096097,0.268053,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,16,ok,False,,150961,75480,11.924776804291822,11.924165402725714,1.0006115885101425,0.0006114015661076166,246713,0.10211,0.370243,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,17,ok,False,,157309,78654,11.965967302921385,11.965335495101208,1.000632007452779,0.0006318078201772437,322194,0.115065,0.485416,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,18,ok,False,,160509,80254,11.986105294746432,11.985575152757438,1.0005302825390945,0.0005301419889942593,400849,0.12459,0.61009,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,19,ok,False,,152223,76111,11.933101829944086,11.933170345541576,0.9999314867496493,-6.851559749065927e-05,481104,0.120769,0.730962,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,20,ok,False,,143545,71772,11.87440385387328,11.87729851012519,0.9971095292260186,-0.002894656251909211,557216,0.13926,0.870311,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,21,ok,False,,127473,63736,11.755659856449425,11.758109358462455,0.9975534955689981,-0.0024495020130306244,628989,0.125777,0.996151,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,22,ok,False,,100571,50285,11.51861922471215,11.521122849708178,0.9974995064591581,-0.0025036249960272983,692726,0.095809,1.092048,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,23,ok,False,,78737,39368,11.273868463695703,11.273463622954832,1.0004049226999427,0.00040484074087032695,743012,0.07067,1.162781,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,24,ok,False,,58585,29292,10.978233970102256,10.976157700042162,1.0020784270013143,0.002076270060094032,782381,0.063329,1.226187,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,25,ok,False,,41705,20852,10.638376304675711,10.640160982454653,0.9982169138114799,-0.0017846777789412016,811674,0.050442,1.276721,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,26,ok,False,,29261,14630,10.284010850340083,10.28004075902254,1.0039779825696187,0.003970091317542668,832527,0.030513,1.30731,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,27,ok,False,,19203,9601,9.862821795810113,9.854835305456334,1.0080184674394073,0.00798649035377963,847158,0.024384,1.331751,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,28,ok,False,,11807,5903,9.37644785490711,9.366464310295392,1.0100335464532337,0.009983544611717576,856760,0.019967,1.351802,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,29,ok,False,,6973,3486,8.84980082722101,8.83204579703716,1.0179135877402492,0.017755030183849385,862664,0.016514,1.368384,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,30,ok,False,,3863,1931,8.259199362666282,8.233961445414703,1.025559089700993,0.025237917251578423,866151,0.014322,1.382794,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,31,ok,False,,1971,985,7.58629630715272,7.579728887703354,1.0065890322359847,0.006567419449366341,868083,0.013223,1.396068,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,32,ok,False,,965,482,6.872128101338986,6.8965873386625915,0.9758374658545289,-0.024459237323605443,869069,0.012601,1.408714,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,33,ok,False,,477,238,6.1675164908883415,6.170631021485988,0.9968903145213793,-0.0031145305976467696,869552,0.012317,1.421076,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,34,ok,False,,213,106,5.3612921657094255,5.397145175398947,0.9647820966809548,-0.03585300968952154,869791,0.012158,1.433265,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,35,ok,False,,115,57,4.74493212836325,4.5806657618565865,1.1785281937254561,0.1642663665066637,869898,0.012181,1.445482,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,36,ok,False,,43,21,3.7612001156935624,3.696365209233946,1.0669828578650822,0.06483490645961654,869956,0.012196,1.457716,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,37,ok,False,,27,13,3.295836866004329,2.8479101530466338,1.5650639925394163,0.44792671295769537,869978,0.012484,1.470231,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,38,ok,False,,11,5,2.3978952727983707,1.9354335673755614,1.58797831219351,0.4624617054228093,869992,0.012545,1.482805,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,39,ok,False,,5,2,1.6094379124341003,0.9950312190379051,1.8485595115699944,0.6144066933961951,869998,0.012399,1.495255,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=1,40,11,20,14,1,40,ok,True,rank_complete,3,1,1.0986122886681098,-7.105427357601002e-15,3.0000000000000218,1.0986122886681169,870001,0.013472,1.508766,True,10000000,False,FIRST_N_SOLUTIONS,18,11.985575152757438,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,1,ok,False,,7,3,1.9459101490553132,1.837011046107051,1.1150498394241948,0.10889910294826222,3,2.4e-05,4.1e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,2,ok,False,,31,15,3.4339872044851463,3.2965837011876706,1.1472909908328839,0.13740350329747564,19,2e-05,0.000114,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,3,ok,False,,99,49,4.59511985013459,4.614294126387168,0.9810083808798752,-0.019174276252578615,68,3.3e-05,0.000233,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,4,ok,False,,299,149,5.700443573390687,5.712258185436754,0.9882549064355329,-0.011814612046067374,217,0.000172,0.000442,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,5,ok,False,,815,407,6.703188113240863,6.695900650650641,1.0073140807660914,0.007287462590221949,624,0.000254,0.000735,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,6,ok,False,,1895,947,7.546974117516527,7.5496225827011205,0.9973550389051541,-0.002648465184593718,1571,0.000628,0.001407,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,7,ok,False,,4155,2077,8.332067707289548,8.326925241441785,1.0051557110198095,0.0051424658477632335,3648,0.001386,0.002852,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,8,ok,False,,8437,4218,9.040382074165628,9.038347632210245,1.0020365128365418,0.0020344419553826043,7866,0.003074,0.005977,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,9,ok,False,,15555,7777,9.652137409331738,9.655656513993781,0.9964870801296644,-0.003519104662043304,15643,0.006321,0.012358,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,10,ok,False,,25443,12721,10.14419593502981,10.142028039137461,1.0021702474776726,0.0021678958923487812,28364,0.012406,0.024855,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,11,ok,False,,40743,20371,10.615039324772178,10.616822141794664,0.9982187712517745,-0.0017828170224856166,28374,0.022636,0.047616,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,12,ok,False,,58979,29489,10.984936727325564,10.98556171551689,0.9993752070731119,-0.0006249881913262811,48746,0.028692,0.076418,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,13,ok,False,,80529,40264,11.296372646979968,11.298282766819597,0.9980917032782963,-0.0019101198396285213,78236,0.040604,0.117106,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,14,ok,False,,105245,52622,11.564046244477943,11.56376522153311,1.0002810624354799,0.00028102294483289825,118501,0.064305,0.181502,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,15,ok,False,,128075,64037,11.760371308807404,11.760064712869557,1.000306642943185,0.0003065959378467653,171124,0.078183,0.259777,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,16,ok,False,,146777,73388,11.896669707138306,11.89634933632371,1.0003204221388073,0.00032037081459712624,235162,0.100439,0.360307,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,17,ok,False,,164369,82184,12.009869179346815,12.006654528859594,1.003219823017239,0.003214650487221249,308551,0.117193,0.477579,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,18,ok,False,,169331,84665,12.039610658270012,12.035870748273405,1.0037469121864642,0.003739909996607338,390736,0.134232,0.611895,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,19,ok,False,,160495,80247,11.986018068418979,11.983169052527803,1.0028530781938887,0.00284901589117581,475402,0.125195,0.737142,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,20,ok,False,,147049,73524,11.898521143550994,11.899949955654655,0.9985722081623717,-0.0014288121036614143,555650,0.143292,0.880495,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,21,ok,False,,124053,62026,11.72846417262438,11.730960948903324,0.9975063380744624,-0.0024967762789440684,629175,0.123844,1.004421,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,22,ok,False,,105847,52923,11.569749934167982,11.573337039278396,0.9964193208652761,-0.003587105110414157,691202,0.094891,1.099408,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,23,ok,False,,82665,41332,11.322551574985445,11.320667580501102,1.0018857703169963,0.0018839944843431766,744126,0.081275,1.180752,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,24,ok,False,,60595,30297,11.011967660402588,11.013690267137065,0.9982788761009344,-0.0017226067344768836,785459,0.069332,1.250175,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,25,ok,False,,42697,21348,10.661883939137294,10.665661091170513,0.9962299724326354,-0.0037771520332192665,815757,0.040829,1.291059,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
n=40:q=11:t=20:beta=14:seed=2,40,11,20,14,2,26,ok,False,,28617,14308,10.261756225813318,10.268851139780537,0.99293019551658,-0.00709491396721873,837106,0.032757,1.323865,True,10000000,False,FIRST_N_SOLUTIONS,18,12.035870748273405,,
